"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"30009",1009,"postgres","Fold-81","Rep-2","Logistic","R-non-EA",0.706113732042525,0.547608918911091,0.204678362573099
"30010",1010,"postgres","Fold-81","Rep-2","Logistic","R-ad",0.706113732042525,0.719103175175083,0.453216374269006
"30011",1011,"postgres","Fold-81","Rep-2","Logistic","R-ee",0.706113732042525,0.75215963266609,0.517543859649123
"30012",1012,"postgres","Fold-81","Rep-2","Logistic","R-dd",0.706113732042525,0.624969603456236,0.426900584795322
"30013",1013,"postgres","Fold-81","Rep-2","RandomForest","R-non-EA",0.727884867397251,0.573394377823018,0.213450292397661
"30014",1014,"postgres","Fold-81","Rep-2","RandomForest","R-ad",0.727884867397251,0.74534980025569,0.473684210526316
"30015",1015,"postgres","Fold-81","Rep-2","RandomForest","R-ee",0.727884867397251,0.777942255202239,0.538011695906433
"30016",1016,"postgres","Fold-81","Rep-2","RandomForest","R-dd",0.727884867397251,0.642112894672424,0.450292397660819
"30017",1017,"postgres","Fold-81","Rep-2","SMO","R-non-EA",0.634822349992629,0.489280589632807,0.198830409356725
"30018",1018,"postgres","Fold-81","Rep-2","SMO","R-ad",0.634822349992629,0.549483204556984,0.327485380116959
"30019",1019,"postgres","Fold-81","Rep-2","SMO","R-ee",0.634822349992629,0.549349299859849,0.327485380116959
"30020",1020,"postgres","Fold-81","Rep-2","SMO","R-dd",0.634822349992629,0.533061691475007,0.327485380116959
"30021",1021,"postgres","Fold-81","Rep-2","J48","R-non-EA",0.65797459334611,0.513990229154103,0.190058479532164
"30022",1022,"postgres","Fold-81","Rep-2","J48","R-ad",0.65797459334611,0.688332208702708,0.371345029239766
"30023",1023,"postgres","Fold-81","Rep-2","J48","R-ee",0.65797459334611,0.730712740094473,0.494152046783626
"30024",1024,"postgres","Fold-81","Rep-2","J48","R-dd",0.65797459334611,0.58427512987116,0.374269005847953
"30025",1025,"postgres","Fold-81","Rep-2","Ridor","R-non-EA",0.603334316182613,0.47080343655565,0.190058479532164
"30026",1026,"postgres","Fold-81","Rep-2","Ridor","R-ad",0.603334316182613,0.492260092712073,0.236842105263158
"30027",1027,"postgres","Fold-81","Rep-2","Ridor","R-ee",0.603334316182613,0.492028391238453,0.236842105263158
"30028",1028,"postgres","Fold-81","Rep-2","Ridor","R-dd",0.603334316182613,0.466357474068272,0.236842105263158
"30029",1029,"postgres","Fold-81","Rep-2","IBk","R-non-EA",0.697327468999296,0.543002877976304,0.184210526315789
"30030",1030,"postgres","Fold-81","Rep-2","IBk","R-ad",0.697327468999296,0.714572893406458,0.432748538011696
"30031",1031,"postgres","Fold-81","Rep-2","IBk","R-ee",0.697327468999296,0.751938022391044,0.517543859649123
"30032",1032,"postgres","Fold-81","Rep-2","IBk","R-dd",0.697327468999296,0.598607407032117,0.388888888888889
"30033",1033,"postgres","Fold-81","Rep-2","NS.UP","R-unsup",0.442019059085623,0.270043949863934,0
"30034",1034,"postgres","Fold-81","Rep-2","ND.UP","R-unsup",0.41328812226645,0.354484292798796,0
"30035",1035,"postgres","Fold-81","Rep-2","NF.UP","R-unsup",0.648215719036152,0.401390146064239,0
"30036",1036,"postgres","Fold-81","Rep-2","Entropy.UP","R-unsup",0.399932633872262,0.418732028411644,0
"30037",1037,"postgres","Fold-81","Rep-2","LT.UP","R-unsup",0.576546554294232,0.592493656196095,0.324561403508772
"30038",1038,"postgres","Fold-81","Rep-2","FIX.UP","R-unsup",0.521800825593395,0.281276773407795,0
"30039",1039,"postgres","Fold-81","Rep-2","NDEV.UP","R-unsup",0.532330622307402,0.599567862304828,0.298245614035088
"30040",1040,"postgres","Fold-81","Rep-2","AGE.UP","R-unsup",0.550798974560584,0.638273185659679,0.342105263157895
"30041",1041,"postgres","Fold-81","Rep-2","NUC.UP","R-unsup",0.382915008108507,0.38976580201966,0.0204678362573099
"30042",1042,"postgres","Fold-81","Rep-2","EXP.UP","R-unsup",0.527429685324422,0.539578294695678,0.201754385964912
"30043",1043,"postgres","Fold-81","Rep-2","REXP.UP","R-unsup",0.508399266139204,0.519533391632204,0.195906432748538
"30044",1044,"postgres","Fold-81","Rep-2","SEXP.UP","R-unsup",0.512321449047455,0.563589720325829,0.248538011695906
"30045",1045,"postgres","Fold-91","Rep-2","EALR","EALR",0.588806893504198,0.663773748942844,0.345161290322581
"30047",1047,"postgres","Fold-91","Rep-2","NaiveBayes","R-non-EA",0.683948298718515,0.533145366849439,0.212903225806452
"30048",1048,"postgres","Fold-91","Rep-2","NaiveBayes","R-ad",0.683948298718515,0.623541769771735,0.274193548387097
"30049",1049,"postgres","Fold-91","Rep-2","NaiveBayes","R-ee",0.683948298718515,0.708480700067812,0.445161290322581
"30050",1050,"postgres","Fold-91","Rep-2","NaiveBayes","R-dd",0.683948298718515,0.511147876350125,0.267741935483871
"30051",1051,"postgres","Fold-91","Rep-2","SimpleLogistic","R-non-EA",0.700005523641184,0.567839321514219,0.235483870967742
"30052",1052,"postgres","Fold-91","Rep-2","SimpleLogistic","R-ad",0.700005523641184,0.715830562485441,0.425806451612903
"30053",1053,"postgres","Fold-91","Rep-2","SimpleLogistic","R-ee",0.700005523641184,0.738387402602909,0.490322580645161
"30054",1054,"postgres","Fold-91","Rep-2","SimpleLogistic","R-dd",0.700005523641184,0.617228910817256,0.37741935483871
"30055",1055,"postgres","Fold-91","Rep-2","LMT","R-non-EA",0.720634114007954,0.566936229626622,0.22258064516129
"30056",1056,"postgres","Fold-91","Rep-2","LMT","R-ad",0.720634114007954,0.719241881196548,0.416129032258065
"30057",1057,"postgres","Fold-91","Rep-2","LMT","R-ee",0.720634114007954,0.761708008035586,0.5
"30058",1058,"postgres","Fold-91","Rep-2","LMT","R-dd",0.720634114007954,0.611481897707425,0.367741935483871
"30059",1059,"postgres","Fold-91","Rep-2","RBFNetwork","R-non-EA",0.592467962881131,0.610795796011881,0.319354838709677
"30060",1060,"postgres","Fold-91","Rep-2","RBFNetwork","R-ad",0.592467962881131,0.700754309208149,0.458064516129032
"30061",1061,"postgres","Fold-91","Rep-2","RBFNetwork","R-ee",0.592467962881131,0.711162062528418,0.47741935483871
"30062",1062,"postgres","Fold-91","Rep-2","RBFNetwork","R-dd",0.592467962881131,0.630852470016896,0.4
"30063",1063,"postgres","Fold-91","Rep-2","JRip","R-non-EA",0.665624171453822,0.532615735914425,0.193548387096774
"30064",1064,"postgres","Fold-91","Rep-2","JRip","R-ad",0.665624171453822,0.699510903183334,0.367741935483871
"30065",1065,"postgres","Fold-91","Rep-2","JRip","R-ee",0.665624171453822,0.727888570194407,0.474193548387097
"30066",1066,"postgres","Fold-91","Rep-2","JRip","R-dd",0.665624171453822,0.625150514886482,0.37741935483871
"30067",1067,"postgres","Fold-91","Rep-2","Logistic","R-non-EA",0.712098983650022,0.581395984540734,0.251612903225806
"30068",1068,"postgres","Fold-91","Rep-2","Logistic","R-ad",0.712098983650022,0.722423156205137,0.42258064516129
"30069",1069,"postgres","Fold-91","Rep-2","Logistic","R-ee",0.712098983650022,0.74821228508786,0.496774193548387
"30070",1070,"postgres","Fold-91","Rep-2","Logistic","R-dd",0.712098983650022,0.640628804596095,0.406451612903226
"30071",1071,"postgres","Fold-91","Rep-2","RandomForest","R-non-EA",0.711194211224039,0.579540832893383,0.248387096774194
"30072",1072,"postgres","Fold-91","Rep-2","RandomForest","R-ad",0.711194211224039,0.713505516410694,0.403225806451613
"30073",1073,"postgres","Fold-91","Rep-2","RandomForest","R-ee",0.711194211224039,0.762323544611095,0.512903225806452
"30074",1074,"postgres","Fold-91","Rep-2","RandomForest","R-dd",0.711194211224039,0.609126592720525,0.367741935483871
"30075",1075,"postgres","Fold-91","Rep-2","SMO","R-non-EA",0.637549712770658,0.521469362995259,0.183870967741935
"30076",1076,"postgres","Fold-91","Rep-2","SMO","R-ad",0.637549712770658,0.580820032286853,0.335483870967742
"30077",1077,"postgres","Fold-91","Rep-2","SMO","R-ee",0.637549712770658,0.580820032286853,0.335483870967742
"30078",1078,"postgres","Fold-91","Rep-2","SMO","R-dd",0.637549712770658,0.574259382456153,0.335483870967742
"30079",1079,"postgres","Fold-91","Rep-2","J48","R-non-EA",0.64267896597437,0.521774484757795,0.212903225806452
"30080",1080,"postgres","Fold-91","Rep-2","J48","R-ad",0.64267896597437,0.662043906016835,0.319354838709677
"30081",1081,"postgres","Fold-91","Rep-2","J48","R-ee",0.64267896597437,0.703419608989106,0.445161290322581
"30082",1082,"postgres","Fold-91","Rep-2","J48","R-dd",0.64267896597437,0.57109302701875,0.316129032258064
"30083",1083,"postgres","Fold-91","Rep-2","Ridor","R-non-EA",0.622912063632346,0.511435131079444,0.216129032258065
"30084",1084,"postgres","Fold-91","Rep-2","Ridor","R-ad",0.622912063632346,0.535355632147399,0.293548387096774
"30085",1085,"postgres","Fold-91","Rep-2","Ridor","R-ee",0.622912063632346,0.535355632147399,0.293548387096774
"30086",1086,"postgres","Fold-91","Rep-2","Ridor","R-dd",0.622912063632346,0.517772955821773,0.293548387096774
"30087",1087,"postgres","Fold-91","Rep-2","IBk","R-non-EA",0.681077110030932,0.56564854860463,0.235483870967742
"30088",1088,"postgres","Fold-91","Rep-2","IBk","R-ad",0.681077110030932,0.701543882651588,0.416129032258065
"30089",1089,"postgres","Fold-91","Rep-2","IBk","R-ee",0.681077110030932,0.750408051921121,0.496774193548387
"30090",1090,"postgres","Fold-91","Rep-2","IBk","R-dd",0.681077110030932,0.602291261319783,0.364516129032258
"30091",1091,"postgres","Fold-91","Rep-2","NS.UP","R-unsup",0.414511710119311,0.248482214753003,0
"30092",1092,"postgres","Fold-91","Rep-2","ND.UP","R-unsup",0.385239726027397,0.337117011270428,0
"30093",1093,"postgres","Fold-91","Rep-2","NF.UP","R-unsup",0.635776623950508,0.37811444031056,0
"30094",1094,"postgres","Fold-91","Rep-2","Entropy.UP","R-unsup",0.414642068051259,0.407610744494745,0
"30095",1095,"postgres","Fold-91","Rep-2","LT.UP","R-unsup",0.582571807335395,0.583703525906595,0.3
"30096",1096,"postgres","Fold-91","Rep-2","FIX.UP","R-unsup",0.510782147591692,0.305888998041912,0
"30097",1097,"postgres","Fold-91","Rep-2","NDEV.UP","R-unsup",0.508530711444985,0.594193154138198,0.296774193548387
"30098",1098,"postgres","Fold-91","Rep-2","AGE.UP","R-unsup",0.568985859478568,0.65647231429521,0.354838709677419
"30099",1099,"postgres","Fold-91","Rep-2","NUC.UP","R-unsup",0.39385881573133,0.384618240898424,0.032258064516129
"30100",1100,"postgres","Fold-91","Rep-2","EXP.UP","R-unsup",0.506905656208573,0.545698295110154,0.196774193548387
"30101",1101,"postgres","Fold-91","Rep-2","REXP.UP","R-unsup",0.510627485638533,0.525485691851913,0.206451612903226
"30102",1102,"postgres","Fold-91","Rep-2","SEXP.UP","R-unsup",0.516651568714096,0.561438452719384,0.251612903225806
"30103",1103,"postgres","Fold-101","Rep-2","EALR","EALR",0.54250218756517,0.599266979716536,0.286604361370716
"30105",1105,"postgres","Fold-101","Rep-2","NaiveBayes","R-non-EA",0.676160807001928,0.501356877659311,0.196261682242991
"30106",1106,"postgres","Fold-101","Rep-2","NaiveBayes","R-ad",0.676160807001928,0.614281169871715,0.327102803738318
"30107",1107,"postgres","Fold-101","Rep-2","NaiveBayes","R-ee",0.676160807001928,0.698267663051927,0.448598130841121
"30108",1108,"postgres","Fold-101","Rep-2","NaiveBayes","R-dd",0.676160807001928,0.51216764750352,0.299065420560748
"30109",1109,"postgres","Fold-101","Rep-2","SimpleLogistic","R-non-EA",0.714336237903893,0.55834684482693,0.190031152647975
"30110",1110,"postgres","Fold-101","Rep-2","SimpleLogistic","R-ad",0.714336237903893,0.724879047136065,0.454828660436137
"30111",1111,"postgres","Fold-101","Rep-2","SimpleLogistic","R-ee",0.714336237903893,0.738553221456821,0.476635514018692
"30112",1112,"postgres","Fold-101","Rep-2","SimpleLogistic","R-dd",0.714336237903893,0.649666488667093,0.429906542056075
"30113",1113,"postgres","Fold-101","Rep-2","LMT","R-non-EA",0.723803503974166,0.545453888141651,0.186915887850467
"30114",1114,"postgres","Fold-101","Rep-2","LMT","R-ad",0.723803503974166,0.733846825562006,0.445482866043614
"30115",1115,"postgres","Fold-101","Rep-2","LMT","R-ee",0.723803503974166,0.757824224151963,0.492211838006231
"30116",1116,"postgres","Fold-101","Rep-2","LMT","R-dd",0.723803503974166,0.630139283428648,0.417445482866044
"30117",1117,"postgres","Fold-101","Rep-2","RBFNetwork","R-non-EA",0.594061002431583,0.566899284795128,0.26791277258567
"30118",1118,"postgres","Fold-101","Rep-2","RBFNetwork","R-ad",0.594061002431583,0.707225087005419,0.43613707165109
"30119",1119,"postgres","Fold-101","Rep-2","RBFNetwork","R-ee",0.594061002431583,0.709711332107945,0.433021806853583
"30120",1120,"postgres","Fold-101","Rep-2","RBFNetwork","R-dd",0.594061002431583,0.618823455148322,0.414330218068536
"30121",1121,"postgres","Fold-101","Rep-2","JRip","R-non-EA",0.698141805821611,0.559456399615793,0.221183800623053
"30122",1122,"postgres","Fold-101","Rep-2","JRip","R-ad",0.698141805821611,0.726990620031002,0.445482866043614
"30123",1123,"postgres","Fold-101","Rep-2","JRip","R-ee",0.698141805821611,0.746374307746735,0.492211838006231
"30124",1124,"postgres","Fold-101","Rep-2","JRip","R-dd",0.698141805821611,0.634616664898561,0.420560747663551
"30125",1125,"postgres","Fold-101","Rep-2","Logistic","R-non-EA",0.71342788774727,0.561555824909315,0.177570093457944
"30126",1126,"postgres","Fold-101","Rep-2","Logistic","R-ad",0.71342788774727,0.723740973975955,0.454828660436137
"30127",1127,"postgres","Fold-101","Rep-2","Logistic","R-ee",0.71342788774727,0.742132535145586,0.473520249221184
"30128",1128,"postgres","Fold-101","Rep-2","Logistic","R-dd",0.71342788774727,0.637746626865901,0.414330218068536
"30129",1129,"postgres","Fold-101","Rep-2","RandomForest","R-non-EA",0.712862453211905,0.56658222794815,0.224299065420561
"30130",1130,"postgres","Fold-101","Rep-2","RandomForest","R-ad",0.712862453211905,0.716840457815915,0.43613707165109
"30131",1131,"postgres","Fold-101","Rep-2","RandomForest","R-ee",0.712862453211905,0.759530813336548,0.501557632398754
"30132",1132,"postgres","Fold-101","Rep-2","RandomForest","R-dd",0.712862453211905,0.632487564413591,0.426791277258567
"30133",1133,"postgres","Fold-101","Rep-2","SMO","R-non-EA",0.675244932051108,0.554696958152207,0.224299065420561
"30134",1134,"postgres","Fold-101","Rep-2","SMO","R-ad",0.675244932051108,0.632586192794125,0.414330218068536
"30135",1135,"postgres","Fold-101","Rep-2","SMO","R-ee",0.675244932051108,0.632586192794125,0.414330218068536
"30136",1136,"postgres","Fold-101","Rep-2","SMO","R-dd",0.675244932051108,0.627814719388417,0.414330218068536
"30137",1137,"postgres","Fold-101","Rep-2","J48","R-non-EA",0.697090484575247,0.542588458536891,0.165109034267913
"30138",1138,"postgres","Fold-101","Rep-2","J48","R-ad",0.697090484575247,0.705502011282869,0.423676012461059
"30139",1139,"postgres","Fold-101","Rep-2","J48","R-ee",0.697090484575247,0.742179274823638,0.489096573208723
"30140",1140,"postgres","Fold-101","Rep-2","J48","R-dd",0.697090484575247,0.651258194174734,0.442367601246106
"30141",1141,"postgres","Fold-101","Rep-2","Ridor","R-non-EA",0.643060312300459,0.528242743576127,0.214953271028037
"30142",1142,"postgres","Fold-101","Rep-2","Ridor","R-ad",0.643060312300459,0.573538913048342,0.333333333333333
"30143",1143,"postgres","Fold-101","Rep-2","Ridor","R-ee",0.643060312300459,0.573538913048342,0.333333333333333
"30144",1144,"postgres","Fold-101","Rep-2","Ridor","R-dd",0.643060312300459,0.553735722089025,0.333333333333333
"30145",1145,"postgres","Fold-101","Rep-2","IBk","R-non-EA",0.694241812486428,0.567871511985777,0.199376947040498
"30146",1146,"postgres","Fold-101","Rep-2","IBk","R-ad",0.694241812486428,0.720293897369879,0.442367601246106
"30147",1147,"postgres","Fold-101","Rep-2","IBk","R-ee",0.694241812486428,0.749736696789036,0.489096573208723
"30148",1148,"postgres","Fold-101","Rep-2","IBk","R-dd",0.694241812486428,0.62138594228887,0.40809968847352
"30149",1149,"postgres","Fold-101","Rep-2","NS.UP","R-unsup",0.400768388984561,0.250674418867431,0
"30150",1150,"postgres","Fold-101","Rep-2","ND.UP","R-unsup",0.361688907808371,0.321263359685018,0
"30151",1151,"postgres","Fold-101","Rep-2","NF.UP","R-unsup",0.659807279270912,0.398401861602461,0
"30152",1152,"postgres","Fold-101","Rep-2","Entropy.UP","R-unsup",0.612991234689731,0.413568477308604,0
"30153",1153,"postgres","Fold-101","Rep-2","LT.UP","R-unsup",0.593887932165055,0.56788169315936,0.283489096573209
"30154",1154,"postgres","Fold-101","Rep-2","FIX.UP","R-unsup",0.510542236669827,0.26305294583498,0
"30155",1155,"postgres","Fold-101","Rep-2","NDEV.UP","R-unsup",0.478299568506801,0.551285862232722,0.255451713395639
"30156",1156,"postgres","Fold-101","Rep-2","AGE.UP","R-unsup",0.535324608871947,0.625516013139151,0.320872274143302
"30157",1157,"postgres","Fold-101","Rep-2","NUC.UP","R-unsup",0.369235201417241,0.378310710195276,0.0218068535825545
"30158",1158,"postgres","Fold-101","Rep-2","EXP.UP","R-unsup",0.54160996196754,0.550568853993883,0.21183800623053
"30159",1159,"postgres","Fold-101","Rep-2","REXP.UP","R-unsup",0.529830434137626,0.534515797638842,0.208722741433022
"30160",1160,"postgres","Fold-101","Rep-2","SEXP.UP","R-unsup",0.504589049489496,0.560488902619288,0.214953271028037
"30161",1161,"postgres","Fold-11","Rep-3","EALR","EALR",0.590067195037905,0.660653644074377,0.359375
"30163",1163,"postgres","Fold-11","Rep-3","NaiveBayes","R-non-EA",0.697359579600276,0.533060233031561,0.2125
"30164",1164,"postgres","Fold-11","Rep-3","NaiveBayes","R-ad",0.697359579600276,0.633063756537815,0.3375
"30165",1165,"postgres","Fold-11","Rep-3","NaiveBayes","R-ee",0.697359579600276,0.710067376252038,0.459375
"30166",1166,"postgres","Fold-11","Rep-3","NaiveBayes","R-dd",0.697359579600276,0.56202482595388,0.328125
"30167",1167,"postgres","Fold-11","Rep-3","SimpleLogistic","R-non-EA",0.71557438835286,0.572433140110188,0.228125
"30168",1168,"postgres","Fold-11","Rep-3","SimpleLogistic","R-ad",0.71557438835286,0.720827186377331,0.45
"30169",1169,"postgres","Fold-11","Rep-3","SimpleLogistic","R-ee",0.71557438835286,0.748969635557745,0.49375
"30170",1170,"postgres","Fold-11","Rep-3","SimpleLogistic","R-dd",0.71557438835286,0.638628202971783,0.41875
"30171",1171,"postgres","Fold-11","Rep-3","LMT","R-non-EA",0.738973121984838,0.584641896434358,0.234375
"30172",1172,"postgres","Fold-11","Rep-3","LMT","R-ad",0.738973121984838,0.737814480803669,0.446875
"30173",1173,"postgres","Fold-11","Rep-3","LMT","R-ee",0.738973121984838,0.780215587311904,0.534375
"30174",1174,"postgres","Fold-11","Rep-3","LMT","R-dd",0.738973121984838,0.643738230509472,0.41875
"30175",1175,"postgres","Fold-11","Rep-3","RBFNetwork","R-non-EA",0.604059700206754,0.629515867380212,0.31875
