"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"27540",4340,"platform","Fold-51","Rep-8","ND.UP","R-unsup",0.404801755875432,0.56041492418606,0
"27541",4341,"platform","Fold-51","Rep-8","NF.UP","R-unsup",0.645583929413992,0.703710312387092,0.401475237091675
"27542",4342,"platform","Fold-51","Rep-8","Entropy.UP","R-unsup",0.570626225291164,0.638250912070385,0.489989462592202
"27543",4343,"platform","Fold-51","Rep-8","LT.UP","R-unsup",0.628561282069242,0.763039724987977,0.499473129610116
"27544",4344,"platform","Fold-51","Rep-8","FIX.UP","R-unsup",0.618733840781231,0.101286964925189,0
"27545",4345,"platform","Fold-51","Rep-8","NDEV.UP","R-unsup",0.524509094575737,0.587722021764394,0.265542676501581
"27546",4346,"platform","Fold-51","Rep-8","AGE.UP","R-unsup",0.558206477773305,0.722570235247156,0.421496311907271
"27547",4347,"platform","Fold-51","Rep-8","NUC.UP","R-unsup",0.628430141758539,0.642442317951602,0.0284510010537408
"27548",4348,"platform","Fold-51","Rep-8","EXP.UP","R-unsup",0.556546489673109,0.475384870724898,0.21390937829294
"27549",4349,"platform","Fold-51","Rep-8","REXP.UP","R-unsup",0.561149870572307,0.49502888128793,0.220231822971549
"27550",4350,"platform","Fold-51","Rep-8","SEXP.UP","R-unsup",0.523416194510234,0.51655625776386,0.236037934668072
"27551",4351,"platform","Fold-61","Rep-8","EALR","EALR",0.479300848791077,0.503309502530868,0.215568862275449
"27553",4353,"platform","Fold-61","Rep-8","NaiveBayes","R-non-EA",0.719461501117257,0.297534160689999,0.0349301397205589
"27554",4354,"platform","Fold-61","Rep-8","NaiveBayes","R-ad",0.719461501117257,0.349939180697642,0.167664670658683
"27555",4355,"platform","Fold-61","Rep-8","NaiveBayes","R-ee",0.719461501117257,0.88341083381667,0.744510978043912
"27556",4356,"platform","Fold-61","Rep-8","NaiveBayes","R-dd",0.719461501117257,0.518070627854964,0.429141716566866
"27557",4357,"platform","Fold-61","Rep-8","SimpleLogistic","R-non-EA",0.757240267758785,0.37129409471608,0.0469061876247505
"27558",4358,"platform","Fold-61","Rep-8","SimpleLogistic","R-ad",0.757240267758785,0.3800973352046,0.0748502994011976
"27559",4359,"platform","Fold-61","Rep-8","SimpleLogistic","R-ee",0.757240267758785,0.896092637327896,0.759481037924152
"27560",4360,"platform","Fold-61","Rep-8","SimpleLogistic","R-dd",0.757240267758785,0.686810952136515,0.606786427145709
"27561",4361,"platform","Fold-61","Rep-8","LMT","R-non-EA",0.770099483864651,0.497420021638241,0.167664670658683
"27562",4362,"platform","Fold-61","Rep-8","LMT","R-ad",0.770099483864651,0.509193352123279,0.201596806387226
"27563",4363,"platform","Fold-61","Rep-8","LMT","R-ee",0.770099483864651,0.900057196612387,0.772455089820359
"27564",4364,"platform","Fold-61","Rep-8","LMT","R-dd",0.770099483864651,0.717600527439894,0.62375249500998
"27565",4365,"platform","Fold-61","Rep-8","RBFNetwork","R-non-EA",0.646795658176547,0.373211334474204,0.164670658682635
"27566",4366,"platform","Fold-61","Rep-8","RBFNetwork","R-ad",0.646795658176547,0.572172063984977,0.452095808383234
"27567",4367,"platform","Fold-61","Rep-8","RBFNetwork","R-ee",0.646795658176547,0.884738355642418,0.738522954091816
"27568",4368,"platform","Fold-61","Rep-8","RBFNetwork","R-dd",0.646795658176547,0.546293735785569,0.458083832335329
"27569",4369,"platform","Fold-61","Rep-8","JRip","R-non-EA",0.714852518823684,0.48716664391779,0.225548902195609
"27570",4370,"platform","Fold-61","Rep-8","JRip","R-ad",0.714852518823684,0.705645993655272,0.603792415169661
"27571",4371,"platform","Fold-61","Rep-8","JRip","R-ee",0.714852518823684,0.891619511454052,0.75748502994012
"27572",4372,"platform","Fold-61","Rep-8","JRip","R-dd",0.714852518823684,0.691915863886592,0.603792415169661
"27573",4373,"platform","Fold-61","Rep-8","Logistic","R-non-EA",0.757531773995803,0.370885021750022,0.0469061876247505
"27574",4374,"platform","Fold-61","Rep-8","Logistic","R-ad",0.757531773995803,0.379723478839278,0.0748502994011976
"27575",4375,"platform","Fold-61","Rep-8","Logistic","R-ee",0.757531773995803,0.896154900326413,0.758483033932136
"27576",4376,"platform","Fold-61","Rep-8","Logistic","R-dd",0.757531773995803,0.689390011761569,0.609780439121757
"27577",4377,"platform","Fold-61","Rep-8","RandomForest","R-non-EA",0.775612890023015,0.552583649480253,0.206586826347305
"27578",4378,"platform","Fold-61","Rep-8","RandomForest","R-ad",0.775612890023015,0.562412818557819,0.244510978043912
"27579",4379,"platform","Fold-61","Rep-8","RandomForest","R-ee",0.775612890023015,0.902992384870669,0.778443113772455
"27580",4380,"platform","Fold-61","Rep-8","RandomForest","R-dd",0.775612890023015,0.726896792710377,0.626746506986028
"27581",4381,"platform","Fold-61","Rep-8","SMO","R-non-EA",0.665912136633979,0.531413825347113,0.253493013972056
"27582",4382,"platform","Fold-61","Rep-8","SMO","R-ad",0.665912136633979,0.732457488000489,0.651696606786427
"27583",4383,"platform","Fold-61","Rep-8","SMO","R-ee",0.665912136633979,0.732457484958149,0.651696606786427
"27584",4384,"platform","Fold-61","Rep-8","SMO","R-dd",0.665912136633979,0.729102002045015,0.651696606786427
"27585",4385,"platform","Fold-61","Rep-8","J48","R-non-EA",0.745841251297884,0.486042116132341,0.146706586826347
"27586",4386,"platform","Fold-61","Rep-8","J48","R-ad",0.745841251297884,0.511886467478131,0.255489021956088
"27587",4387,"platform","Fold-61","Rep-8","J48","R-ee",0.745841251297884,0.884980802719442,0.759481037924152
"27588",4388,"platform","Fold-61","Rep-8","J48","R-dd",0.745841251297884,0.72497852617165,0.632734530938124
"27589",4389,"platform","Fold-61","Rep-8","Ridor","R-non-EA",0.656508576061964,0.531907189378067,0.215568862275449
"27590",4390,"platform","Fold-61","Rep-8","Ridor","R-ad",0.656508576061964,0.829757586037293,0.721556886227545
"27591",4391,"platform","Fold-61","Rep-8","Ridor","R-ee",0.656508576061964,0.829757607333669,0.721556886227545
"27592",4392,"platform","Fold-61","Rep-8","Ridor","R-dd",0.656508576061964,0.829646917896582,0.721556886227545
"27593",4393,"platform","Fold-61","Rep-8","IBk","R-non-EA",0.746843764066924,0.555359753795094,0.223552894211577
"27594",4394,"platform","Fold-61","Rep-8","IBk","R-ad",0.746843764066924,0.601252752633657,0.274451097804391
"27595",4395,"platform","Fold-61","Rep-8","IBk","R-ee",0.746843764066924,0.896212853828987,0.771457085828343
"27596",4396,"platform","Fold-61","Rep-8","IBk","R-dd",0.746843764066924,0.681122473982236,0.569860279441118
"27597",4397,"platform","Fold-61","Rep-8","NS.UP","R-unsup",0.457972769195152,0.144586296610214,0
"27598",4398,"platform","Fold-61","Rep-8","ND.UP","R-unsup",0.372181232224837,0.517354549423594,0
"27599",4399,"platform","Fold-61","Rep-8","NF.UP","R-unsup",0.669446097662687,0.701537673246474,0.353293413173653
"27600",4400,"platform","Fold-61","Rep-8","Entropy.UP","R-unsup",0.59671998433522,0.622437554242263,0.465069860279441
"27601",4401,"platform","Fold-61","Rep-8","LT.UP","R-unsup",0.643388771047247,0.727136664428669,0.432135728542914
"27602",4402,"platform","Fold-61","Rep-8","FIX.UP","R-unsup",0.633605276999017,0.110098041282354,0
"27603",4403,"platform","Fold-61","Rep-8","NDEV.UP","R-unsup",0.54036275595591,0.521949677650188,0.206586826347305
"27604",4404,"platform","Fold-61","Rep-8","AGE.UP","R-unsup",0.585428166348476,0.65516791851876,0.286427145708583
"27605",4405,"platform","Fold-61","Rep-8","NUC.UP","R-unsup",0.649297845393484,0.63669630418468,0.0528942115768463
"27606",4406,"platform","Fold-61","Rep-8","EXP.UP","R-unsup",0.555992017440318,0.454697578584247,0.147704590818363
"27607",4407,"platform","Fold-61","Rep-8","REXP.UP","R-unsup",0.562325100858582,0.45284147618712,0.159680638722555
"27608",4408,"platform","Fold-61","Rep-8","SEXP.UP","R-unsup",0.529387748567037,0.502131989358352,0.197604790419162
"27609",4409,"platform","Fold-71","Rep-8","EALR","EALR",0.538852806335775,0.590843216912851,0.307443365695793
"27611",4411,"platform","Fold-71","Rep-8","NaiveBayes","R-non-EA",0.702537119509576,0.307470381003608,0.0388349514563107
"27612",4412,"platform","Fold-71","Rep-8","NaiveBayes","R-ad",0.702537119509576,0.34460783585536,0.155339805825243
"27613",4413,"platform","Fold-71","Rep-8","NaiveBayes","R-ee",0.702537119509576,0.877344640573976,0.737864077669903
"27614",4414,"platform","Fold-71","Rep-8","NaiveBayes","R-dd",0.702537119509576,0.492569212181643,0.402373247033441
"27615",4415,"platform","Fold-71","Rep-8","SimpleLogistic","R-non-EA",0.752244122899648,0.394488907314896,0.0442286947141316
"27616",4416,"platform","Fold-71","Rep-8","SimpleLogistic","R-ad",0.752244122899648,0.398225826893667,0.0485436893203883
"27617",4417,"platform","Fold-71","Rep-8","SimpleLogistic","R-ee",0.752244122899648,0.894151677975752,0.771305285868393
"27618",4418,"platform","Fold-71","Rep-8","SimpleLogistic","R-dd",0.752244122899648,0.6891651707441,0.607335490830636
"27619",4419,"platform","Fold-71","Rep-8","LMT","R-non-EA",0.761714861106696,0.439152168506941,0.0852211434735707
"27620",4420,"platform","Fold-71","Rep-8","LMT","R-ad",0.761714861106696,0.444762717589438,0.104638619201726
"27621",4421,"platform","Fold-71","Rep-8","LMT","R-ee",0.761714861106696,0.895447629742464,0.774541531823085
"27622",4422,"platform","Fold-71","Rep-8","LMT","R-dd",0.761714861106696,0.678732892144867,0.591154261057174
"27623",4423,"platform","Fold-71","Rep-8","RBFNetwork","R-non-EA",0.628325176988945,0.355721342327527,0.143473570658037
"27624",4424,"platform","Fold-71","Rep-8","RBFNetwork","R-ad",0.628325176988945,0.546009772837406,0.414239482200647
"27625",4425,"platform","Fold-71","Rep-8","RBFNetwork","R-ee",0.628325176988945,0.881414609359219,0.737864077669903
"27626",4426,"platform","Fold-71","Rep-8","RBFNetwork","R-dd",0.628325176988945,0.515456569380999,0.423948220064725
"27627",4427,"platform","Fold-71","Rep-8","JRip","R-non-EA",0.68252415412018,0.365753259416636,0.142394822006472
"27628",4428,"platform","Fold-71","Rep-8","JRip","R-ad",0.68252415412018,0.495016050196472,0.357065803667745
"27629",4429,"platform","Fold-71","Rep-8","JRip","R-ee",0.68252415412018,0.885775957928977,0.749730312837109
"27630",4430,"platform","Fold-71","Rep-8","JRip","R-dd",0.68252415412018,0.675451148467711,0.583603020496224
"27631",4431,"platform","Fold-71","Rep-8","Logistic","R-non-EA",0.752324371753502,0.394955412181187,0.0442286947141316
"27632",4432,"platform","Fold-71","Rep-8","Logistic","R-ad",0.752324371753502,0.398615910606064,0.0485436893203883
"27633",4433,"platform","Fold-71","Rep-8","Logistic","R-ee",0.752324371753502,0.894213779791239,0.772384034519957
"27634",4434,"platform","Fold-71","Rep-8","Logistic","R-dd",0.752324371753502,0.689360418301661,0.607335490830636
"27635",4435,"platform","Fold-71","Rep-8","RandomForest","R-non-EA",0.783099610999077,0.549802217233168,0.259978425026969
"27636",4436,"platform","Fold-71","Rep-8","RandomForest","R-ad",0.783099610999077,0.5565970631276,0.26537216828479
"27637",4437,"platform","Fold-71","Rep-8","RandomForest","R-ee",0.783099610999077,0.9014011433847,0.776699029126214
"27638",4438,"platform","Fold-71","Rep-8","RandomForest","R-dd",0.783099610999077,0.721545332185678,0.633225458468177
"27639",4439,"platform","Fold-71","Rep-8","SMO","R-non-EA",0.667209768934315,0.542523765166565,0.239482200647249
"27640",4440,"platform","Fold-71","Rep-8","SMO","R-ad",0.667209768934315,0.736068247567181,0.653721682847896
"27641",4441,"platform","Fold-71","Rep-8","SMO","R-ee",0.667209768934315,0.736068508544869,0.653721682847896
"27642",4442,"platform","Fold-71","Rep-8","SMO","R-dd",0.667209768934315,0.733110353637255,0.653721682847896
"27643",4443,"platform","Fold-71","Rep-8","J48","R-non-EA",0.743453243564493,0.4813527264535,0.240560949298813
"27644",4444,"platform","Fold-71","Rep-8","J48","R-ad",0.743453243564493,0.514452002856379,0.261057173678533
"27645",4445,"platform","Fold-71","Rep-8","J48","R-ee",0.743453243564493,0.888703344655963,0.766990291262136
"27646",4446,"platform","Fold-71","Rep-8","J48","R-dd",0.743453243564493,0.740408393521265,0.652642934196332
"27647",4447,"platform","Fold-71","Rep-8","Ridor","R-non-EA",0.640575193960891,0.545335569582803,0.239482200647249
"27648",4448,"platform","Fold-71","Rep-8","Ridor","R-ad",0.640575193960891,0.598098222577152,0.39697950377562
"27649",4449,"platform","Fold-71","Rep-8","Ridor","R-ee",0.640575193960891,0.598098222577152,0.39697950377562
"27650",4450,"platform","Fold-71","Rep-8","Ridor","R-dd",0.640575193960891,0.575555040571394,0.39697950377562
"27651",4451,"platform","Fold-71","Rep-8","IBk","R-non-EA",0.742443559941185,0.516332618941654,0.170442286947141
"27652",4452,"platform","Fold-71","Rep-8","IBk","R-ad",0.742443559941185,0.566881042991246,0.256742179072276
"27653",4453,"platform","Fold-71","Rep-8","IBk","R-ee",0.742443559941185,0.889299578997425,0.764832793959008
"27654",4454,"platform","Fold-71","Rep-8","IBk","R-dd",0.742443559941185,0.662527181750681,0.562028047464941
"27655",4455,"platform","Fold-71","Rep-8","NS.UP","R-unsup",0.460442318340336,0.158735619097966,0
"27656",4456,"platform","Fold-71","Rep-8","ND.UP","R-unsup",0.391756461013773,0.516280535795446,0
"27657",4457,"platform","Fold-71","Rep-8","NF.UP","R-unsup",0.650933574747,0.691657920899686,0.393743257820928
"27658",4458,"platform","Fold-71","Rep-8","Entropy.UP","R-unsup",0.585045341583465,0.603420857164943,0.483279395900755
"27659",4459,"platform","Fold-71","Rep-8","LT.UP","R-unsup",0.634682887530348,0.702011598094448,0.41747572815534
"27660",4460,"platform","Fold-71","Rep-8","FIX.UP","R-unsup",0.636123933269056,0.0922431038956013,0
"27661",4461,"platform","Fold-71","Rep-8","NDEV.UP","R-unsup",0.538391228270514,0.555817147619401,0.248112189859763
"27662",4462,"platform","Fold-71","Rep-8","AGE.UP","R-unsup",0.566269562374942,0.70688985827942,0.373247033441208
"27663",4463,"platform","Fold-71","Rep-8","NUC.UP","R-unsup",0.630661713605379,0.65378729819904,0.029126213592233
"27664",4464,"platform","Fold-71","Rep-8","EXP.UP","R-unsup",0.541201311607673,0.465271344718211,0.142394822006472
"27665",4465,"platform","Fold-71","Rep-8","REXP.UP","R-unsup",0.547053591715022,0.47909304204968,0.166127292340885
"27666",4466,"platform","Fold-71","Rep-8","SEXP.UP","R-unsup",0.516060365974015,0.50560025225244,0.197411003236246
"27667",4467,"platform","Fold-81","Rep-8","EALR","EALR",0.494823190085172,0.548284340675481,0.272536687631027
"27669",4469,"platform","Fold-81","Rep-8","NaiveBayes","R-non-EA",0.699102797406719,0.309896989434572,0.0440251572327044
"27670",4470,"platform","Fold-81","Rep-8","NaiveBayes","R-ad",0.699102797406719,0.342762953550341,0.142557651991614
"27671",4471,"platform","Fold-81","Rep-8","NaiveBayes","R-ee",0.699102797406719,0.858073965414925,0.69601677148847
"27672",4472,"platform","Fold-81","Rep-8","NaiveBayes","R-dd",0.699102797406719,0.507819685819381,0.407756813417191
"27673",4473,"platform","Fold-81","Rep-8","SimpleLogistic","R-non-EA",0.728821340040703,0.386710054710909,0.0566037735849057
"27674",4474,"platform","Fold-81","Rep-8","SimpleLogistic","R-ad",0.728821340040703,0.389486695110855,0.0607966457023061
"27675",4475,"platform","Fold-81","Rep-8","SimpleLogistic","R-ee",0.728821340040703,0.881985738078974,0.740041928721174
"27676",4476,"platform","Fold-81","Rep-8","SimpleLogistic","R-dd",0.728821340040703,0.659718468905425,0.562893081761006
"27677",4477,"platform","Fold-81","Rep-8","LMT","R-non-EA",0.746205933553974,0.445476332385963,0.140461215932914
"27678",4478,"platform","Fold-81","Rep-8","LMT","R-ad",0.746205933553974,0.449297923193196,0.146750524109015
"27679",4479,"platform","Fold-81","Rep-8","LMT","R-ee",0.746205933553974,0.885469103820248,0.743186582809224
"27680",4480,"platform","Fold-81","Rep-8","LMT","R-dd",0.746205933553974,0.666128710810464,0.566037735849057
"27681",4481,"platform","Fold-81","Rep-8","RBFNetwork","R-non-EA",0.650887067200528,0.346472509167572,0.0974842767295598
"27682",4482,"platform","Fold-81","Rep-8","RBFNetwork","R-ad",0.650887067200528,0.57009654005215,0.429769392033543
"27683",4483,"platform","Fold-81","Rep-8","RBFNetwork","R-ee",0.650887067200528,0.870722125269197,0.708595387840671
"27684",4484,"platform","Fold-81","Rep-8","RBFNetwork","R-dd",0.650887067200528,0.540749840946538,0.437106918238994
"27685",4485,"platform","Fold-81","Rep-8","JRip","R-non-EA",0.677850469044518,0.400056375623153,0.0953878406708595
"27686",4486,"platform","Fold-81","Rep-8","JRip","R-ad",0.677850469044518,0.655522979823105,0.542976939203354
"27687",4487,"platform","Fold-81","Rep-8","JRip","R-ee",0.677850469044518,0.874800179462217,0.720125786163522
"27688",4488,"platform","Fold-81","Rep-8","JRip","R-dd",0.677850469044518,0.644145492810313,0.542976939203354
"27689",4489,"platform","Fold-81","Rep-8","Logistic","R-non-EA",0.728833027355598,0.386672481325163,0.0566037735849057
"27690",4490,"platform","Fold-81","Rep-8","Logistic","R-ad",0.728833027355598,0.389389050537496,0.0607966457023061
"27691",4491,"platform","Fold-81","Rep-8","Logistic","R-ee",0.728833027355598,0.881982068610496,0.741090146750524
"27692",4492,"platform","Fold-81","Rep-8","Logistic","R-dd",0.728833027355598,0.659729290353198,0.562893081761006
"27693",4493,"platform","Fold-81","Rep-8","RandomForest","R-non-EA",0.758643823139121,0.505497753554271,0.230607966457023
"27694",4494,"platform","Fold-81","Rep-8","RandomForest","R-ad",0.758643823139121,0.514395244139621,0.234800838574423
"27695",4495,"platform","Fold-81","Rep-8","RandomForest","R-ee",0.758643823139121,0.888115963346188,0.743186582809224
"27696",4496,"platform","Fold-81","Rep-8","RandomForest","R-dd",0.758643823139121,0.675736448359948,0.576519916142558
"27697",4497,"platform","Fold-81","Rep-8","SMO","R-non-EA",0.639526901324958,0.456752133183896,0.118448637316562
"27698",4498,"platform","Fold-81","Rep-8","SMO","R-ad",0.639526901324958,0.688876473353831,0.591194968553459
"27699",4499,"platform","Fold-81","Rep-8","SMO","R-ee",0.639526901324958,0.688876327186953,0.591194968553459
"27700",4500,"platform","Fold-81","Rep-8","SMO","R-dd",0.639526901324958,0.683333072414289,0.591194968553459
